produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
GALPAO PARA MAQUINAS E IM,NÃO INFORMADO,10036,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
GAMIT,NÃO INFORMADO,5615,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,149.3
GAMIT,NÃO INFORMADO,5615,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,149.3
GAMIT,NÃO INFORMADO,5615,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,149.3
GASOLINA,NÃO INFORMADO,4421,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,6.91
GASOLINA,NÃO INFORMADO,4421,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,6.84
GASOLINA,NÃO INFORMADO,4421,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.49
GASOLINA,NÃO INFORMADO,4421,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.67
GASOLINA,NÃO INFORMADO,4421,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,9.0
GASOLINA,NÃO INFORMADO,4421,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.55
GASOLINA,NÃO INFORMADO,4421,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,9.33
GASOLINA,NÃO INFORMADO,4421,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,7.61
GLIFOSATO,480 G/L,10092,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,27.0
GLIFOSATO,NORTOX 480 G/L GLIFO,4042,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,65.0
GLIFOSATO,540 G/L,13988,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,28.1
GLIFOSATO,540 G/L,13988,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,28.1
GLIFOSATO,540 G/L,13988,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,28.1
GOAL,NÃO INFORMADO,5618,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,116.3
GOAL,NÃO INFORMADO,5618,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,116.3
GOAL,NÃO INFORMADO,5618,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,116.3
GRADE,20 DISCOS DE 28 POL.,4875,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,70000.0
GRADE ARADORA,28 DISCOS DE 32 POL.,10753,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,112000.0
GRADE ARADORA,28 DISCOS DE 32 POL.,10753,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,98000.0
GRADE NIVELADORA,48 DISCOS DE 22 POL.,10060,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,48 DISCOS DE 22 POL.,10060,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,52 DISCOS 22'' MARCH,10199,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,158000.0
GRADE NIVELADORA,52 DISCOS 22'' MARCH,10199,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,158000.0
GRAMPO,NÃO INFORMADO,11792,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.0
GUARANA,TIPO 1,9574,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,80.0
GUINCHO,2T,14737,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO,2T,14737,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO FRONTAL,2.000 KG,14020,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,22600.0
GUINCHO FRONTAL,2.000 KG,14020,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,19500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,41500.0
GUINCHO HIDRAULICO TRASEI,2000 KG,10417,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,41500.0
IHAROL,NÃO INFORMADO,7127,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,22.74
IHAROL,NÃO INFORMADO,7127,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,22.74
INHAME,NÃO INFORMADO,5528,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.87
INHAME,NÃO INFORMADO,5528,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.81
INHAME,NÃO INFORMADO,5528,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.0
INHAME,NÃO INFORMADO,5528,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.81
INHAME,NÃO INFORMADO,5528,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.67
INHAME,NÃO INFORMADO,5528,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.74
INHAME,NÃO INFORMADO,5528,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.0
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,10.0
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.07
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,10.0
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.5
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,10.0
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.29
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,10.22
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.62
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,10.29
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.8
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,10.44
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,4.5
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,10.15
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.9
INHAME,NÃO INFORMADO,5528,AC,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,10.31
INHAME,NÃO INFORMADO,5528,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.07
INOCULANTE PARA MILHO,TRADECORP AZZOFIX,14037,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
INOCULANTE PARA MILHO,TRADECORP AZZOFIX,14037,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
INOCULANTE PARA SOJA,METADE LÍQUIDO + MET,14017,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
INOCULANTE PARA SOJA,METADE LÍQUIDO + MET,14017,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
JORNAL,NÃO INFORMADO,11787,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,9.0
JUTA,JUTA/MALVA EM BRUTO,4594,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,6.0
JUTA,JUTA/MALVA EM BRUTO,4594,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.0
JUTA,JUTA/MALVA EM BRUTO,4594,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.5
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.1
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.8
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.01
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.07
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,5.29
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,5.68
JUTA,EMBONECADA TIPO 3,15460,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.59
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,67.67
KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,67.67
LAMINA (FACA),PARA SANGRIA,11619,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,21.0
LAMINA (FACA),PARA SANGRIA,11619,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,75.0
LANTERNA,LED,11618,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,180.0
LANTERNA,"LED, DE CABEÇA",15334,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,43.0
LANTERNA,LED,11618,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,22.0
LANTERNA,PILHA,14871,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,45.0
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.45
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.61
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.42
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.35
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.35
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.35
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.33
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.3
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.26
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.26
LARANJA,INDÚSTRIA PERA,12290,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.25
LATAO (PARA COLHEITA),NÃO INFORMADO,12596,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,35.0
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
LAVADOR DE MAQUINAS,NÃO INFORMADO,4401,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
LEITE DE VACA,EM PÓ INTEGRAL,4990,AC,NORTE,2025,9,ATACADO,40.83
LEITE DE VACA,IN NATURA,6542,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.72
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,9,VAREJO,7.23
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,9,ATACADO,6.54
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,4.66
LEITE DE VACA,EM PÓ INTEGRAL,4990,AM,NORTE,2025,9,ATACADO,39.75
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,9,VAREJO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,9,ATACADO,6.92
LEITE DE VACA,EM PÓ INTEGRAL,4990,AP,NORTE,2025,9,ATACADO,33.26
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,9,VAREJO,8.02
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.88
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,9,ATACADO,7.02
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,9,VAREJO,7.93
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.85
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,9,ATACADO,6.06
LEITE DE VACA,EM PÓ INTEGRAL,4990,PA,NORTE,2025,9,ATACADO,36.07
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.87
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2025,9,VAREJO,6.29
LEITE DE VACA,EM PÓ INTEGRAL,4990,RO,NORTE,2025,9,ATACADO,36.65
LEITE DE VACA,EM PÓ INTEGRAL,4990,RR,NORTE,2025,9,ATACADO,35.83
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.34
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2025,9,VAREJO,7.61
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,9,ATACADO,5.59
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,EM PÓ INTEGRAL,4990,TO,NORTE,2025,9,ATACADO,39.78
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,9,VAREJO,6.52
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,10,ATACADO,6.34
LEITE DE VACA,EM PÓ INTEGRAL,4990,AC,NORTE,2025,10,ATACADO,37.53
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,10,VAREJO,7.14
LEITE DE VACA,IN NATURA,6542,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.72
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,10,VAREJO,6.86
LEITE DE VACA,EM PÓ INTEGRAL,4990,AM,NORTE,2025,10,ATACADO,39.6
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,4.72
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,10,ATACADO,6.57
LEITE DE VACA,EM PÓ INTEGRAL,4990,AP,NORTE,2025,10,ATACADO,33.76
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,10,VAREJO,8.25
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,10,ATACADO,5.99
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,4.83
LEITE DE VACA,EM PÓ INTEGRAL,4990,PA,NORTE,2025,10,ATACADO,35.31
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,10,VAREJO,7.8
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,10,ATACADO,5.84
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.84
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2025,10,VAREJO,6.12
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.87
LEITE DE VACA,EM PÓ INTEGRAL,4990,RO,NORTE,2025,10,ATACADO,36.65
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.34
LEITE DE VACA,EM PÓ INTEGRAL,4990,RR,NORTE,2025,10,ATACADO,35.68
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2025,10,VAREJO,7.47
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,10,VAREJO,6.52
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,10,ATACADO,5.14
LEITE DE VACA,EM PÓ INTEGRAL,4990,TO,NORTE,2025,10,ATACADO,39.78
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,11,VAREJO,7.12
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,11,ATACADO,6.34
LEITE DE VACA,IN NATURA,6542,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.72
LEITE DE VACA,EM PÓ INTEGRAL,4990,AC,NORTE,2025,11,ATACADO,37.53
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,11,ATACADO,5.91
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.69
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,11,VAREJO,6.83
LEITE DE VACA,EM PÓ INTEGRAL,4990,AM,NORTE,2025,11,ATACADO,38.03
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,11,VAREJO,7.7
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.85
LEITE DE VACA,EM PÓ INTEGRAL,4990,AP,NORTE,2025,11,ATACADO,33.29
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,11,ATACADO,5.37
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,11,ATACADO,5.42
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,11,VAREJO,7.92
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.78
LEITE DE VACA,EM PÓ INTEGRAL,4990,PA,NORTE,2025,11,ATACADO,33.87
LEITE DE VACA,EM PÓ INTEGRAL,4990,RO,NORTE,2025,11,ATACADO,35.5
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2025,11,VAREJO,6.0
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.86
LEITE DE VACA,EM PÓ INTEGRAL,4990,RR,NORTE,2025,11,ATACADO,34.98
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2025,11,VAREJO,7.31
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.34
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,11,ATACADO,4.67
LEITE DE VACA,EM PÓ INTEGRAL,4990,TO,NORTE,2025,11,ATACADO,39.78
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,11,VAREJO,6.3
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,12,VAREJO,7.0
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2025,12,ATACADO,5.66
LEITE DE VACA,IN NATURA,6542,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.72
LEITE DE VACA,EM PÓ INTEGRAL,4990,AC,NORTE,2025,12,ATACADO,38.2
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,12,ATACADO,6.03
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2025,12,VAREJO,6.69
LEITE DE VACA,EM PÓ INTEGRAL,4990,AM,NORTE,2025,12,ATACADO,38.88
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,12,ATACADO,5.17
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.85
LEITE DE VACA,EM PÓ INTEGRAL,4990,AP,NORTE,2025,12,ATACADO,33.87
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2025,12,VAREJO,7.72
LEITE DE VACA,EM PÓ INTEGRAL,4990,PA,NORTE,2025,12,ATACADO,35.1
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,12,VAREJO,7.85
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.83
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2025,12,ATACADO,5.76
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.77
LEITE DE VACA,EM PÓ INTEGRAL,4990,RO,NORTE,2025,12,ATACADO,36.68
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2025,12,VAREJO,5.95
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.79
LEITE DE VACA,EM PÓ INTEGRAL,4990,RR,NORTE,2025,12,ATACADO,35.8
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2025,12,VAREJO,7.55
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,12,ATACADO,4.51
LEITE DE VACA,EM PÓ INTEGRAL,4990,TO,NORTE,2025,12,ATACADO,37.25
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2025,12,VAREJO,6.3
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2026,1,VAREJO,6.49
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2026,1,VAREJO,6.53
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2026,1,VAREJO,7.46
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.92
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2026,1,VAREJO,7.75
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.86
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.67
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2026,1,VAREJO,5.56
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.91
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2026,1,VAREJO,7.34
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2026,1,VAREJO,5.87
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2026,2,VAREJO,6.18
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2026,2,VAREJO,6.53
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.43
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2026,2,VAREJO,7.43
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,4.85
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.82
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2026,2,VAREJO,7.55
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.62
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2026,2,VAREJO,5.58
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2026,2,VAREJO,7.48
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.03
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2026,2,VAREJO,5.82
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2026,3,VAREJO,6.42
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,6.8
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AM,NORTE,2026,3,VAREJO,6.59
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AP,NORTE,2026,3,VAREJO,7.37
LEITE DE VACA,IN NATURA,6542,AP,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.04
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,PA,NORTE,2026,3,VAREJO,7.6
LEITE DE VACA,IN NATURA,6542,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.77
LEITE DE VACA,IN NATURA,6542,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.43
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RO,NORTE,2026,3,VAREJO,5.81
LEITE DE VACA,IN NATURA,6542,RR,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.98
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,RR,NORTE,2026,3,VAREJO,7.46
LEITE DE VACA,IN NATURA,6542,TO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,2.14
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,TO,NORTE,2026,3,VAREJO,5.82
LEITE DE VACA,LONGA VIDA INTEGRAL,4998,AC,NORTE,2026,4,VAREJO,6.95
LEITE DE VACA,IN NATURA,6542,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,6.6
