produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
SEMENTE DE ARROZ,"IRGA, 424, RI",12336,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.97
SEMENTE DE ARROZ,BRS PAMPEIRA,13985,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.93
SEMENTE DE ARROZ,BRS PAMPEIRA,13985,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,4.93
SEMENTE DE ARROZ,BRS 709,15504,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,7.0
SEMENTE DE ARROZ,OS902CL,15505,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,7.0
SEMENTE DE ARROZ,BRS PAMPEIRA,13985,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,4.93
SEMENTE DE ARROZ,BRS 709,15504,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.0
SEMENTE DE ARROZ,OS902CL,15505,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,7.0
SEMENTE DE ARROZ BRS A704,NÃO INFORMADO,13983,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,5.03
SEMENTE DE ARROZ BRS A704,NÃO INFORMADO,13983,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,5.03
SEMENTE DE ARROZ BRS A704,NÃO INFORMADO,13983,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,5.03
SEMENTE DE CACAU,HÍBRIDA CEPLAC,12888,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.02
SEMENTE DE JUTA,NÃO INFORMADO,5271,MANACAPURU-AM,1302504,AM,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,75.0
SEMENTE DE JUTA,NÃO INFORMADO,5271,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,70.0
SEMENTE DE MALVA,NÃO INFORMADO,5272,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,70.0
SEMENTE DE MILHO,TRATADA PRO 4 SEMENT,14522,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,0.02
SEMENTE DE MILHO,FS 450 PWU FORSEED,14034,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.02
SEMENTE DE MILHO,FS 450 PWU FORSEED,14034,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.01
SEMENTE DE SOJA,DM 82I78,14016,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.0
SEMENTE DE SOJA,DM 82I78,14016,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.0
SEMENTE DE SORGO,BM 737 SEMENTES BIOM,14040,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,21.9
SISTEMA DE IRRIGACAO POR,125,15513,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,300000.0
SISTEMA DE IRRIGACAO POR,NÃO INFORMADO,15442,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
SOJA,EM GRÃOS,4744,ITAUBAL-AP,1600253,AP,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.87
SOJA,EM GRÃOS,4744,PARAGOMINAS-PA,1505502,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.89
SOJA,EM GRÃOS,4744,SANTARÉM-PA,1506807,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.98
SOJA,EM GRÃOS,4744,ARIQUEMES-RO,1100023,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.95
SOJA,EM GRÃOS,4744,VILHENA-RO,1100304,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.98
SOJA,EM GRÃOS,4744,BOA VISTA-RR,1400100,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.29
SOJA,EM GRÃOS,4744,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,GURUPI-TO,1709500,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.12
SOJA,EM GRÃOS,4744,ITAUBAL-AP,1600253,AP,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.0
SOJA,EM GRÃOS,4744,PARAGOMINAS-PA,1505502,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.0
SOJA,EM GRÃOS,4744,SANTARÉM-PA,1506807,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.97
SOJA,EM GRÃOS,4744,ARIQUEMES-RO,1100023,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.97
SOJA,EM GRÃOS,4744,VILHENA-RO,1100304,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.01
SOJA,EM GRÃOS,4744,BOA VISTA-RR,1400100,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.29
SOJA,EM GRÃOS,4744,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,GURUPI-TO,1709500,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.1
SOJA,EM GRÃOS,4744,ITAUBAL-AP,1600253,AP,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.97
SOJA,EM GRÃOS,4744,PARAGOMINAS-PA,1505502,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.13
SOJA,EM GRÃOS,4744,SANTANA DO ARAGUAIA-PA,1506708,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.0
SOJA,EM GRÃOS,4744,SANTARÉM-PA,1506807,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.99
SOJA,EM GRÃOS,4744,ARIQUEMES-RO,1100023,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.97
SOJA,EM GRÃOS,4744,VILHENA-RO,1100304,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.93
SOJA,EM GRÃOS,4744,BOA VISTA-RR,1400100,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.29
SOJA,EM GRÃOS,4744,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.09
SOJA,EM GRÃOS,4744,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.09
SOJA,EM GRÃOS,4744,GURUPI-TO,1709500,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.09
SOJA,EM GRÃOS,4744,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.09
SOJA,EM GRÃOS,4744,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.09
SOJA,EM GRÃOS,4744,ITAUBAL-AP,1600253,AP,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.97
SOJA,EM GRÃOS,4744,PARAGOMINAS-PA,1505502,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.15
SOJA,EM GRÃOS,4744,SANTARÉM-PA,1506807,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.98
SOJA,EM GRÃOS,4744,ARIQUEMES-RO,1100023,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.95
SOJA,EM GRÃOS,4744,VILHENA-RO,1100304,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.95
SOJA,EM GRÃOS,4744,CAMPOS LINDOS-TO,1703842,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.05
SOJA,EM GRÃOS,4744,DIANÓPOLIS-TO,1707009,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.05
SOJA,EM GRÃOS,4744,GURUPI-TO,1709500,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.05
SOJA,EM GRÃOS,4744,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.05
SOJA,EM GRÃOS,4744,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.05
SORGO GRANIFERO,EM GRÃOS,4745,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.58
SORGO GRANIFERO,EM GRÃOS,4745,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.58
SORGO GRANIFERO,EM GRÃOS,4745,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.54
SORGO GRANIFERO,EM GRÃOS,4745,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.54
SORGO GRANIFERO,EM GRÃOS,4745,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.53
SORGO GRANIFERO,EM GRÃOS,4745,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.53
SORGO GRANIFERO,EM GRÃOS,4745,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.51
SORGO GRANIFERO,EM GRÃOS,4745,PORTO NACIONAL-TO,1718204,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.51
SPERTO,NÃO INFORMADO,12049,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,180.1
SPERTO,NÃO INFORMADO,12049,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,180.1
SPERTO,NÃO INFORMADO,12049,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,180.1
STAM 800 WG,NÃO INFORMADO,15511,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,75.0
STAM 800 WG,NÃO INFORMADO,15511,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,75.0
SULFATO DE AMONIO,29 %,12585,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.25
SULFATO DE AMONIO,NÃO INFORMADO,4566,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1.95
SULFATO DE AMONIO,NÃO INFORMADO,4566,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,2.2
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.88
SULFATO DE ZINCO,20%,15437,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,8.8
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.5
TALISMAN,NÃO INFORMADO,10281,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,115.2
TALISMAN,NÃO INFORMADO,10281,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,115.2
TALISMAN,NÃO INFORMADO,10281,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,115.2
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,40000.0
TECIDO SINTETICO,NAPA,14943,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TENIS,PARA SUBIR NO AÇAIZE,14096,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,ÓBIDOS-PA,1505106,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,CAFÉ IRRIGADO,12477,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,ÓBIDOS-PA,1505106,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,EXTRATIVISMO,12422,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,CODAJÁS-AM,1301308,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,EXTRATIVISMO,12422,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TERRA NUA,NÃO INFORMADO,8981,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,37.4
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,13.26
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,10,VAREJO,9.96
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,13.05
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2025,10,VAREJO,6.86
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,VAREJO,9.06
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2025,11,VAREJO,7.94
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2025,11,VAREJO,7.79
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2025,11,VAREJO,7.62
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,VAREJO,7.84
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,11,VAREJO,9.64
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,10.99
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2025,11,VAREJO,5.75
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,VAREJO,8.27
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2025,12,VAREJO,7.22
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2025,12,VAREJO,7.99
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2025,12,VAREJO,7.26
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,VAREJO,5.82
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,12,VAREJO,8.86
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,11.2
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2025,12,VAREJO,5.62
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2026,1,VAREJO,8.6
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2026,1,VAREJO,8.8
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2026,1,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2026,1,VAREJO,8.14
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2026,1,VAREJO,7.29
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2026,1,VAREJO,9.47
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2026,1,VAREJO,7.87
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2026,2,VAREJO,8.68
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2026,2,VAREJO,8.16
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2026,2,VAREJO,8.4
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2026,2,VAREJO,7.87
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2026,2,VAREJO,7.18
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2026,2,VAREJO,9.48
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2026,2,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2026,3,VAREJO,9.23
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2026,3,VAREJO,11.2
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2026,3,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2026,3,VAREJO,9.09
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2026,3,VAREJO,8.35
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2026,3,VAREJO,10.69
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2026,3,VAREJO,9.13
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2026,4,VAREJO,10.16
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2026,4,VAREJO,12.36
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2026,4,VAREJO,10.2
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2026,4,VAREJO,10.4
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2026,4,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2026,4,VAREJO,12.23
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2026,4,VAREJO,9.42
TOMATE,NÃO INFORMADO,4667,RIO BRANCO-AC,1200401,AC,NORTE,2026,5,VAREJO,12.02
TOMATE,NÃO INFORMADO,4667,MANAUS-AM,1302603,AM,NORTE,2026,5,VAREJO,13.59
TOMATE,NÃO INFORMADO,4667,MACAPÁ-AP,1600303,AP,NORTE,2026,5,VAREJO,10.98
TOMATE,NÃO INFORMADO,4667,BELÉM-PA,1501402,PA,NORTE,2026,5,VAREJO,12.29
TOMATE,NÃO INFORMADO,4667,PORTO VELHO-RO,1100205,RO,NORTE,2026,5,VAREJO,11.9
TOMATE,NÃO INFORMADO,4667,BOA VISTA-RR,1400100,RR,NORTE,2026,5,VAREJO,13.54
TOMATE,NÃO INFORMADO,4667,PALMAS-TO,1721000,TO,NORTE,2026,5,VAREJO,11.25
